puntos,comision,produccion
24637,0.23,5218010.0
24638,0.23,5218010.0
24639,0.23,5218010.0
24640,0.23,5218010.0
24641,0.23,5218010.0
24642,0.23,5218010.0
24643,0.23,5218010.0
24644,0.23,5218010.0
24645,0.23,5218010.0
24646,0.23,5218010.0
24647,0.23,5218010.0
24648,0.23,5218010.0
24649,0.23,5218010.0
24650,0.23,5218010.0
24651,0.23,5218010.0
24652,0.23,5218010.0
24653,0.23,5218010.0
24654,0.23,5218010.0
24655,0.23,5218010.0
24656,0.23,5218010.0
24657,0.23,5218010.0
24658,0.23,5218010.0
24659,0.23,5218010.0
24660,0.23,5218010.0
24661,0.23,5218010.0
24662,0.23,5218010.0
24663,0.23,5218010.0
24664,0.23,5218010.0
24665,0.23,5218010.0
24666,0.23,5218010.0
24667,0.23,5218010.0
24668,0.23,5218010.0
24669,0.23,5218010.0
24670,0.23,5218010.0
24671,0.23,5218010.0
24672,0.23,5218010.0
24673,0.23,5218010.0
24674,0.23,5218010.0
24675,0.23,5218010.0
24676,0.23,5218010.0
24677,0.23,5218010.0
24678,0.23,5218010.0
24679,0.23,5218010.0
24680,0.23,5218010.0
24681,0.23,5218010.0
24682,0.23,5218010.0
24683,0.23,5218010.0
24684,0.23,5218010.0
24685,0.23,5218010.0
24686,0.23,5218010.0
24687,0.23,5218010.0
24688,0.23,5218010.0
24689,0.23,5218010.0
24690,0.23,5218010.0
24691,0.23,5218010.0
24692,0.23,5218010.0
24693,0.23,5218010.0
24694,0.23,5218010.0
24695,0.23,5218010.0
24696,0.23,5218010.0
24697,0.23,5218010.0
24698,0.23,5218010.0
24699,0.23,5218010.0
24700,0.23,5218010.0
24701,0.23,5218010.0
24702,0.23,5218010.0
24703,0.23,5218010.0
24704,0.23,5218010.0
24705,0.23,5218010.0
24706,0.23,5218010.0
24707,0.23,5218010.0
24708,0.23,5218010.0
24709,0.23,5218010.0
24710,0.23,5218010.0
24711,0.23,5218010.0
24712,0.23,5218010.0
24713,0.23,5218010.0
24714,0.23,5218010.0
24715,0.23,5218010.0
24716,0.23,5218010.0
24717,0.23,5218010.0
24718,0.23,5218010.0
24719,0.23,5218010.0
24720,0.23,5218010.0
24721,0.23,5218010.0
24722,0.23,5218010.0
24723,0.23,5218010.0
24724,0.23,5218010.0
24725,0.23,5218010.0
24726,0.23,5218010.0
24727,0.23,5218010.0
24728,0.23,5218010.0
24729,0.23,5218010.0
24730,0.23,5218010.0
24731,0.23,5218010.0
24732,0.23,5218010.0
24733,0.23,5218010.0
24734,0.23,5218010.0
24735,0.23,5218010.0
24736,0.23,5218010.0
24737,0.23,5218010.0
24738,0.23,5218010.0
24739,0.23,5218010.0
24740,0.23,5218010.0
24741,0.23,5218010.0
24742,0.23,5218010.0
24743,0.23,5218010.0
24744,0.23,5218010.0
24745,0.23,5218010.0
24746,0.23,5218010.0
24747,0.23,5218010.0
24748,0.23,5218010.0
24749,0.23,5218010.0
24750,0.23,5218010.0
24751,0.23,5218010.0
24752,0.23,5218010.0
24753,0.23,5218010.0
24754,0.23,5218010.0
24755,0.23,5218010.0
24756,0.23,5218010.0
24757,0.23,5218010.0
24758,0.23,5218010.0
24759,0.23,5218010.0
24760,0.23,5218010.0
24761,0.23,5218010.0
24762,0.23,5218010.0
24763,0.23,5218010.0
24764,0.23,5218010.0
24765,0.23,5218010.0
24766,0.23,5218010.0
24767,0.23,5218010.0
24768,0.23,5218010.0
24769,0.23,5218010.0
24770,0.23,5218010.0
24771,0.23,5218010.0
24772,0.23,5218010.0
24773,0.23,5218010.0
24774,0.23,5218010.0
24775,0.23,5218010.0
24776,0.23,5218010.0
24777,0.23,5218010.0
24778,0.23,5218010.0
24779,0.23,5218010.0
24780,0.23,5218010.0
24781,0.23,5218010.0
24782,0.23,5218010.0
24783,0.23,5218010.0
24784,0.23,5218010.0
24785,0.23,5218010.0
24786,0.23,5218010.0
24787,0.23,5218010.0
24788,0.23,5218010.0
24789,0.23,5218010.0
24790,0.23,5218010.0
24791,0.23,5218010.0
24792,0.23,5218010.0
24793,0.23,5218010.0
24794,0.23,5218010.0
24795,0.23,5218010.0
24796,0.23,5218010.0
24797,0.23,5218010.0
24798,0.23,5218010.0
24799,0.23,5218010.0
24800,0.23,5218010.0
24801,0.23,5218010.0
24802,0.23,5218010.0
24803,0.23,5218010.0
24804,0.23,5218010.0
24805,0.23,5218010.0
24806,0.23,5218010.0
24807,0.23,5218010.0
24808,0.23,5218010.0
24809,0.23,5218010.0
24810,0.23,5218010.0
24811,0.23,5218010.0
24812,0.23,5218010.0
24813,0.23,5218010.0
24814,0.23,5218010.0
24815,0.23,5218010.0
24816,0.23,5218010.0
24817,0.23,5218010.0
24818,0.23,5218010.0
24819,0.23,5218010.0
24820,0.23,5218010.0
24821,0.23,5218010.0
24822,0.23,5218010.0
24823,0.23,5218010.0
24824,0.23,5218010.0
24825,0.23,5218010.0
24826,0.23,5218010.0
24827,0.23,5218010.0
24828,0.23,5218010.0
24829,0.23,5218010.0
24830,0.23,5218010.0
24831,0.23,5218010.0
24832,0.23,5218010.0
24833,0.23,5218010.0
24834,0.23,5218010.0
24835,0.23,5218010.0
24836,0.23,5218010.0
24837,0.23,5218010.0
24838,0.23,5218010.0
24839,0.23,5218010.0
24840,0.23,5218010.0
24841,0.23,5218010.0
24842,0.23,5218010.0
24843,0.23,5218010.0
24844,0.23,5218010.0
24845,0.23,5218010.0
24846,0.23,5218010.0
24847,0.23,5218010.0
24848,0.23,5218010.0
24849,0.23,5218010.0
24850,0.23,5218010.0
24851,0.23,5218010.0
24852,0.23,5218010.0
24853,0.23,5218010.0
24854,0.23,5218010.0
24855,0.23,5218010.0
24856,0.23,5218010.0
24857,0.23,5218010.0
24858,0.23,5218010.0
24859,0.23,5218010.0
24860,0.23,5218010.0
24861,0.23,5218010.0
24862,0.23,5218010.0
24863,0.23,5218010.0
24864,0.23,5218010.0
24865,0.23,5218010.0
24866,0.23,5218010.0
24867,0.23,5218010.0
24868,0.23,5218010.0
24869,0.23,5218010.0
24870,0.23,5218010.0
24871,0.23,5218010.0
24872,0.23,5218010.0
24873,0.23,5218010.0
24874,0.23,5218010.0
24875,0.23,5218010.0
24876,0.23,5218010.0
24877,0.23,5218010.0
24878,0.23,5218010.0
24879,0.23,5218010.0
24880,0.23,5218010.0
24881,0.23,5218010.0
24882,0.23,5218010.0
24883,0.23,5218010.0
24884,0.23,5218010.0
24885,0.23,5218010.0
24886,0.23,5218010.0
24887,0.23,5218010.0
24888,0.23,5218010.0
24889,0.23,5218010.0
24890,0.23,5218010.0
24891,0.23,5218010.0
24892,0.23,5218010.0
24893,0.23,5218010.0
24894,0.23,5218010.0
24895,0.23,5218010.0
24896,0.23,5218010.0
24897,0.23,5218010.0
24898,0.23,5218010.0
24899,0.23,5218010.0
24900,0.23,5218010.0
24901,0.23,5218010.0
24902,0.23,5218010.0
24903,0.23,5218010.0
24904,0.23,5218010.0
24905,0.23,5218010.0
24906,0.23,5218010.0
24907,0.23,5218010.0
24908,0.23,5218010.0
24909,0.23,5218010.0
24910,0.23,5218010.0
24911,0.23,5218010.0
24912,0.23,5218010.0
24913,0.23,5218010.0
24914,0.23,5218010.0
24915,0.23,5218010.0
24916,0.23,5218010.0
24917,0.23,5218010.0
24918,0.23,5218010.0
24919,0.23,5218010.0
24920,0.23,5218010.0
24921,0.23,5218010.0
24922,0.23,5218010.0
24923,0.23,5218010.0
24924,0.23,5218010.0
24925,0.23,5218010.0
24926,0.23,5218010.0
24927,0.23,5218010.0
24928,0.23,5218010.0
24929,0.23,5218010.0
24930,0.23,5218010.0
24931,0.23,5218010.0
24932,0.23,5218010.0
24933,0.23,5218010.0
24934,0.23,5218010.0
24935,0.23,5218010.0
24936,0.23,5218010.0
24937,0.23,5218010.0
24938,0.23,5218010.0
24939,0.23,5218010.0
24940,0.23,5218010.0
24941,0.23,5218010.0
24942,0.23,5218010.0
24943,0.23,5218010.0
24944,0.23,5218010.0
24945,0.23,5218010.0
24946,0.23,5218010.0
24947,0.23,5218010.0
24948,0.23,5218010.0
24949,0.23,5218010.0
24950,0.23,5218010.0
24951,0.23,5218010.0
24952,0.23,5218010.0
24953,0.23,5218010.0
24954,0.23,5218010.0
24955,0.23,5218010.0
24956,0.23,5218010.0
24957,0.23,5218010.0
24958,0.23,5218010.0
24959,0.23,5218010.0
24960,0.23,5218010.0
24961,0.23,5218010.0
24962,0.23,5218010.0
24963,0.23,5218010.0
24964,0.23,5218010.0
24965,0.23,5218010.0
24966,0.23,5218010.0
24967,0.23,5218010.0
24968,0.23,5218010.0
24969,0.23,5218010.0
24970,0.23,5218010.0
24971,0.23,5218010.0
24972,0.23,5218010.0
24973,0.23,5218010.0
24974,0.23,5218010.0
24975,0.23,5218010.0
24976,0.23,5218010.0
24977,0.23,5218010.0
24978,0.23,5218010.0
24979,0.23,5218010.0
24980,0.23,5218010.0
24981,0.23,5218010.0
24982,0.23,5218010.0
24983,0.23,5218010.0
24984,0.23,5218010.0
24985,0.23,5218010.0
24986,0.23,5218010.0
24987,0.23,5218010.0
24988,0.23,5218010.0
24989,0.23,5218010.0
24990,0.23,5218010.0
24991,0.23,5218010.0
24992,0.23,5218010.0
24993,0.23,5218010.0
24994,0.23,5218010.0
24995,0.23,5218010.0
24996,0.23,5218010.0
24997,0.23,5218010.0
24998,0.23,5218010.0
24999,0.23,5218010.0
25000,0.23,5218010.0
25001,0.23,5218010.0
25002,0.23,5218010.0
25003,0.23,5218010.0
25004,0.23,5218010.0
25005,0.23,5218010.0
25006,0.23,5218010.0
25007,0.23,5218010.0
25008,0.23,5218010.0
25009,0.23,5218010.0
25010,0.23,5218010.0
25011,0.23,5218010.0
25012,0.23,5218010.0
25013,0.23,5218010.0
25014,0.23,5218010.0
25015,0.23,5218010.0
25016,0.23,5218010.0
25017,0.23,5218010.0
25018,0.23,5218010.0
25019,0.23,5218010.0
25020,0.23,5218010.0
25021,0.23,5218010.0
25022,0.23,5218010.0
25023,0.23,5218010.0
25024,0.23,5218010.0
25025,0.23,5218010.0
25026,0.23,5218010.0
25027,0.23,5218010.0
25028,0.23,5218010.0
25029,0.23,5218010.0
25030,0.23,5218010.0
25031,0.23,5218010.0
25032,0.23,5218010.0
25033,0.23,5218010.0
25034,0.23,5218010.0
25035,0.23,5218010.0
25036,0.23,5218010.0
25037,0.23,5218010.0
25038,0.23,5218010.0
25039,0.23,5218010.0
25040,0.23,5218010.0
25041,0.23,5218010.0
25042,0.23,5218010.0
25043,0.23,5218010.0
25044,0.23,5218010.0
25045,0.23,5218010.0
25046,0.23,5218010.0
25047,0.23,5218010.0
25048,0.23,5218010.0
25049,0.23,5218010.0
25050,0.23,5218010.0
25051,0.23,5218010.0
25052,0.23,5218010.0
25053,0.23,5218010.0
25054,0.23,5218010.0
25055,0.23,5218010.0
25056,0.23,5218010.0
25057,0.23,5218010.0
25058,0.23,5218010.0
25059,0.23,5218010.0
25060,0.23,5218010.0
25061,0.23,5218010.0
25062,0.23,5218010.0
25063,0.23,5218010.0
25064,0.23,5218010.0
25065,0.23,5218010.0
25066,0.23,5218010.0
25067,0.23,5218010.0
25068,0.23,5218010.0
25069,0.23,5218010.0
25070,0.23,5218010.0
25071,0.23,5218010.0
25072,0.23,5218010.0
25073,0.23,5218010.0
25074,0.23,5218010.0
25075,0.23,5218010.0
25076,0.23,5218010.0
25077,0.23,5218010.0
25078,0.23,5218010.0
25079,0.23,5218010.0
25080,0.23,5218010.0
25081,0.23,5218010.0
25082,0.23,5218010.0
25083,0.23,5218010.0
25084,0.23,5218010.0
25085,0.23,5218010.0
25086,0.23,5218010.0
25087,0.23,5218010.0
25088,0.23,5218010.0
25089,0.23,5218010.0
25090,0.23,5218010.0
25091,0.23,5218010.0
25092,0.23,5218010.0
25093,0.23,5218010.0
25094,0.23,5218010.0
25095,0.23,5218010.0
25096,0.23,5218010.0
25097,0.23,5218010.0
25098,0.23,5218010.0
25099,0.23,5218010.0
25100,0.23,5218010.0
25101,0.23,5218010.0
25102,0.23,5218010.0
25103,0.23,5218010.0
25104,0.23,5218010.0
25105,0.23,5218010.0
25106,0.23,5218010.0
25107,0.23,5218010.0
25108,0.23,5218010.0
25109,0.23,5218010.0
25110,0.23,5218010.0
25111,0.23,5218010.0
25112,0.23,5218010.0
25113,0.23,5218010.0
25114,0.23,5218010.0
25115,0.23,5218010.0
25116,0.23,5218010.0
25117,0.23,5218010.0
25118,0.23,5218010.0
25119,0.23,5218010.0
25120,0.23,5218010.0
25121,0.23,5218010.0
25122,0.23,5218010.0
25123,0.23,5218010.0
25124,0.23,5218010.0
25125,0.23,5218010.0
25126,0.23,5218010.0
25127,0.23,5218010.0
25128,0.23,5218010.0
25129,0.23,5218010.0
25130,0.23,5218010.0
25131,0.23,5218010.0
25132,0.23,5218010.0
25133,0.23,5218010.0
25134,0.23,5218010.0
25135,0.23,5218010.0
25136,0.23,5218010.0
25137,0.23,5218010.0
25138,0.23,5218010.0
25139,0.23,5218010.0
25140,0.23,5218010.0
25141,0.23,5218010.0
25142,0.23,5218010.0
25143,0.23,5218010.0
25144,0.23,5218010.0
25145,0.23,5218010.0
25146,0.23,5218010.0
25147,0.23,5218010.0
25148,0.23,5218010.0
25149,0.23,5218010.0
25150,0.23,5218010.0
25151,0.23,5218010.0
25152,0.23,5218010.0
25153,0.23,5218010.0
25154,0.23,5218010.0
25155,0.23,5218010.0
25156,0.23,5218010.0
25157,0.23,5218010.0
25158,0.23,5218010.0
25159,0.23,5218010.0
25160,0.23,5218010.0
25161,0.23,5218010.0
25162,0.23,5218010.0
25163,0.23,5218010.0
25164,0.23,5218010.0
25165,0.23,5218010.0
25166,0.23,5218010.0
25167,0.23,5218010.0
25168,0.23,5218010.0
25169,0.23,5218010.0
25170,0.23,5218010.0
25171,0.23,5218010.0
25172,0.23,5218010.0
25173,0.23,5218010.0
25174,0.23,5218010.0
25175,0.23,5218010.0
25176,0.23,5218010.0
25177,0.23,5218010.0
25178,0.23,5218010.0
25179,0.23,5218010.0
25180,0.23,5218010.0
25181,0.23,5218010.0
25182,0.23,5218010.0
25183,0.23,5218010.0
25184,0.23,5218010.0
25185,0.23,5218010.0
25186,0.23,5218010.0
25187,0.23,5218010.0
25188,0.23,5218010.0
25189,0.23,5218010.0
25190,0.23,5218010.0
25191,0.23,5218010.0
25192,0.23,5218010.0
25193,0.23,5218010.0
25194,0.23,5218010.0
25195,0.23,5218010.0
25196,0.23,5218010.0
25197,0.23,5218010.0
25198,0.23,5218010.0
25199,0.23,5218010.0
25200,0.23,5218010.0
25201,0.23,5218010.0
25202,0.23,5218010.0
25203,0.23,5218010.0
25204,0.23,5218010.0
25205,0.23,5218010.0
25206,0.23,5218010.0
25207,0.23,5218010.0
25208,0.23,5218010.0
25209,0.23,5218010.0
25210,0.23,5218010.0
25211,0.23,5218010.0
25212,0.23,5218010.0
25213,0.23,5218010.0
25214,0.23,5218010.0
25215,0.23,5218010.0
25216,0.23,5218010.0
25217,0.23,5218010.0
25218,0.23,5218010.0
25219,0.23,5218010.0
25220,0.23,5218010.0
25221,0.23,5218010.0
25222,0.23,5218010.0
25223,0.23,5218010.0
25224,0.23,5218010.0
25225,0.23,5218010.0
25226,0.23,5218010.0
25227,0.23,5218010.0
25228,0.23,5218010.0
25229,0.23,5218010.0
25230,0.23,5218010.0
25231,0.23,5218010.0
25232,0.23,5218010.0
25233,0.23,5218010.0
25234,0.23,5218010.0
25235,0.23,5218010.0
25236,0.23,5218010.0
25237,0.23,5218010.0
25238,0.23,5218010.0
25239,0.23,5218010.0
25240,0.23,5218010.0
25241,0.23,5218010.0
25242,0.23,5218010.0
25243,0.23,5218010.0
25244,0.23,5218010.0
25245,0.23,5218010.0
25246,0.23,5218010.0
25247,0.23,5218010.0
25248,0.23,5218010.0
25249,0.23,5218010.0
25250,0.23,5218010.0
25251,0.23,5218010.0
25252,0.23,5218010.0
25253,0.23,5218010.0
25254,0.23,5218010.0
25255,0.23,5218010.0
25256,0.23,5218010.0
25257,0.23,5218010.0
25258,0.23,5218010.0
25259,0.23,5218010.0
25260,0.23,5218010.0
25261,0.23,5218010.0
25262,0.23,5218010.0
25263,0.23,5218010.0
25264,0.23,5218010.0
25265,0.23,5218010.0
25266,0.23,5218010.0
25267,0.23,5218010.0
25268,0.23,5218010.0
25269,0.23,5218010.0
25270,0.23,5218010.0
25271,0.23,5218010.0
25272,0.23,5218010.0
25273,0.23,5218010.0
25274,0.23,5218010.0
25275,0.23,5218010.0
25276,0.23,5218010.0
25277,0.23,5218010.0
25278,0.23,5218010.0
25279,0.23,5218010.0
25280,0.23,5218010.0
25281,0.23,5218010.0
25282,0.23,5218010.0
25283,0.23,5218010.0
25284,0.23,5218010.0
25285,0.23,5218010.0
25286,0.23,5218010.0
25287,0.23,5218010.0
25288,0.23,5218010.0
25289,0.23,5218010.0
25290,0.23,5218010.0
25291,0.23,5218010.0
25292,0.23,5218010.0
25293,0.23,5218010.0
25294,0.23,5218010.0
25295,0.23,5218010.0
25296,0.23,5218010.0
25297,0.23,5218010.0
25298,0.23,5218010.0
25299,0.23,5218010.0
25300,0.23,5218010.0
25301,0.23,5218010.0
25302,0.23,5218010.0
25303,0.23,5218010.0
25304,0.23,5218010.0
25305,0.23,5218010.0
25306,0.23,5218010.0
25307,0.23,5218010.0
25308,0.23,5218010.0
25309,0.23,5218010.0
25310,0.23,5218010.0
25311,0.23,5218010.0
25312,0.23,5218010.0
25313,0.23,5218010.0
25314,0.23,5218010.0
25315,0.23,5218010.0
25316,0.23,5218010.0
25317,0.23,5218010.0
25318,0.23,5218010.0
25319,0.23,5218010.0
25320,0.23,5218010.0
25321,0.23,5218010.0
25322,0.23,5218010.0
25323,0.23,5218010.0
25324,0.23,5218010.0
25325,0.23,5218010.0
25326,0.23,5218010.0
25327,0.23,5218010.0
25328,0.23,5218010.0
25329,0.23,5218010.0
25330,0.23,5218010.0
25331,0.23,5218010.0
25332,0.23,5218010.0
25333,0.23,5218010.0
25334,0.23,5218010.0
25335,0.23,5218010.0
25336,0.23,5218010.0
25337,0.23,5218010.0
25338,0.23,5218010.0
25339,0.23,5218010.0
25340,0.23,5218010.0
25341,0.23,5218010.0
25342,0.23,5218010.0
25343,0.23,5218010.0
25344,0.23,5218010.0
25345,0.23,5218010.0
25346,0.23,5218010.0
25347,0.23,5218010.0
25348,0.23,5218010.0
25349,0.23,5218010.0
25350,0.23,5218010.0
25351,0.23,5218010.0
25352,0.23,5218010.0
25353,0.23,5218010.0
25354,0.23,5218010.0
25355,0.23,5218010.0
25356,0.23,5218010.0
25357,0.23,5218010.0
25358,0.23,5218010.0
25359,0.23,5218010.0
25360,0.23,5218010.0
25361,0.23,5218010.0
25362,0.23,5218010.0
25363,0.23,5218010.0
25364,0.23,5218010.0
25365,0.23,5218010.0
25366,0.23,5218010.0
25367,0.23,5218010.0
25368,0.23,5218010.0
25369,0.23,5218010.0
25370,0.23,5218010.0
25371,0.23,5218010.0
25372,0.23,5218010.0
25373,0.23,5218010.0
25374,0.23,5218010.0
25375,0.23,5218010.0
25376,0.23,5218010.0
25377,0.23,5218010.0
25378,0.23,5218010.0
25379,0.23,5218010.0
25380,0.23,5218010.0
25381,0.23,5218010.0
25382,0.23,5218010.0
25383,0.23,5218010.0
25384,0.23,5218010.0
25385,0.23,5218010.0
25386,0.23,5218010.0
25387,0.23,5218010.0
25388,0.23,5218010.0
25389,0.23,5218010.0
25390,0.23,5218010.0
25391,0.23,5218010.0
25392,0.23,5218010.0
25393,0.23,5218010.0
25394,0.23,5218010.0
25395,0.23,5218010.0
25396,0.23,5218010.0
25397,0.23,5218010.0
25398,0.23,5218010.0
25399,0.23,5218010.0
25400,0.23,5218010.0
25401,0.23,5218010.0
25402,0.23,5218010.0
25403,0.23,5218010.0
25404,0.23,5218010.0
25405,0.23,5218010.0
25406,0.23,5218010.0
25407,0.23,5218010.0
25408,0.23,5218010.0
25409,0.23,5218010.0
25410,0.23,5218010.0
25411,0.23,5218010.0
25412,0.23,5218010.0
25413,0.23,5218010.0
25414,0.23,5218010.0
25415,0.23,5218010.0
25416,0.23,5218010.0
25417,0.23,5218010.0
25418,0.23,5218010.0
25419,0.23,5218010.0
25420,0.23,5218010.0
25421,0.23,5218010.0
25422,0.23,5218010.0
25423,0.23,5218010.0
25424,0.23,5218010.0
25425,0.23,5218010.0
25426,0.23,5218010.0
25427,0.23,5218010.0
25428,0.23,5218010.0
25429,0.23,5218010.0
25430,0.23,5218010.0
25431,0.23,5218010.0
25432,0.23,5218010.0
25433,0.23,5218010.0
25434,0.23,5218010.0
25435,0.23,5218010.0
25436,0.23,5218010.0
25437,0.23,5218010.0
25438,0.23,5218010.0
25439,0.23,5218010.0
25440,0.23,5218010.0
25441,0.23,5218010.0
25442,0.23,5218010.0
25443,0.23,5218010.0
25444,0.23,5218010.0
25445,0.23,5218010.0
25446,0.23,5218010.0
25447,0.23,5218010.0
25448,0.23,5218010.0
25449,0.23,5218010.0
25450,0.23,5218010.0
25451,0.23,5218010.0
25452,0.23,5218010.0
25453,0.23,5218010.0
25454,0.23,5218010.0
25455,0.23,5218010.0
25456,0.23,5218010.0
25457,0.23,5218010.0
25458,0.23,5218010.0
25459,0.23,5218010.0
25460,0.23,5218010.0
25461,0.23,5218010.0
25462,0.23,5218010.0
25463,0.23,5218010.0
25464,0.23,5218010.0
25465,0.23,5218010.0
25466,0.23,5218010.0
25467,0.23,5218010.0
25468,0.23,5218010.0
25469,0.23,5218010.0
25470,0.23,5218010.0
25471,0.23,5218010.0
25472,0.23,5218010.0
25473,0.23,5218010.0
25474,0.23,5218010.0
25475,0.23,5218010.0
25476,0.23,5218010.0
25477,0.23,5218010.0
25478,0.23,5218010.0
25479,0.23,5218010.0
25480,0.23,5218010.0
25481,0.23,5218010.0
25482,0.23,5218010.0
25483,0.23,5218010.0
25484,0.23,5218010.0
25485,0.23,5218010.0
25486,0.23,5218010.0
25487,0.23,5218010.0
25488,0.23,5218010.0
25489,0.23,5218010.0
25490,0.23,5218010.0
25491,0.23,5218010.0
25492,0.23,5218010.0
25493,0.23,5218010.0
25494,0.23,5218010.0
25495,0.23,5218010.0
25496,0.23,5218010.0
25497,0.23,5218010.0
25498,0.23,5218010.0
25499,0.23,5218010.0
25500,0.23,5218010.0
25501,0.23,5218010.0
25502,0.23,5218010.0
25503,0.23,5218010.0
25504,0.23,5218010.0
25505,0.23,5218010.0
25506,0.23,5218010.0
25507,0.23,5218010.0
25508,0.23,5218010.0
25509,0.23,5218010.0
25510,0.23,5218010.0
25511,0.23,5218010.0
25512,0.23,5218010.0
25513,0.23,5218010.0
25514,0.23,5218010.0
25515,0.23,5218010.0
25516,0.23,5218010.0
25517,0.23,5218010.0
25518,0.23,5218010.0
25519,0.23,5218010.0
25520,0.23,5218010.0
25521,0.23,5218010.0
25522,0.23,5218010.0
25523,0.23,5218010.0
25524,0.23,5218010.0
25525,0.23,5218010.0
25526,0.23,5218010.0
25527,0.23,5218010.0
25528,0.23,5218010.0
25529,0.23,5218010.0
25530,0.23,5218010.0
25531,0.23,5218010.0
25532,0.23,5218010.0
25533,0.23,5218010.0
25534,0.23,5218010.0
25535,0.23,5218010.0
25536,0.23,5218010.0
25537,0.23,5218010.0
25538,0.23,5218010.0
25539,0.23,5218010.0
25540,0.23,5218010.0
25541,0.23,5218010.0
25542,0.23,5218010.0
25543,0.23,5218010.0
25544,0.23,5218010.0
25545,0.23,5218010.0
25546,0.23,5218010.0
25547,0.23,5218010.0
25548,0.23,5218010.0
25549,0.23,5218010.0
25550,0.23,5218010.0
25551,0.23,5218010.0
25552,0.23,5218010.0
25553,0.23,5218010.0
25554,0.23,5218010.0
25555,0.23,5218010.0
25556,0.23,5218010.0
25557,0.23,5218010.0
25558,0.23,5218010.0
25559,0.23,5218010.0
25560,0.23,5218010.0
25561,0.23,5218010.0
25562,0.23,5218010.0
25563,0.23,5218010.0
25564,0.23,5218010.0
25565,0.23,5218010.0
25566,0.23,5218010.0
25567,0.23,5218010.0
25568,0.23,5218010.0
25569,0.23,5218010.0
25570,0.23,5218010.0
25571,0.23,5218010.0
25572,0.23,5218010.0
25573,0.23,5218010.0
25574,0.23,5218010.0
25575,0.23,5218010.0
25576,0.23,5218010.0
25577,0.23,5218010.0
25578,0.23,5218010.0
25579,0.23,5218010.0
25580,0.23,5218010.0
25581,0.23,5218010.0
25582,0.23,5218010.0
25583,0.23,5218010.0
25584,0.23,5218010.0
25585,0.23,5218010.0
25586,0.23,5218010.0
25587,0.23,5218010.0
25588,0.23,5218010.0
25589,0.23,5218010.0
25590,0.23,5218010.0
25591,0.23,5218010.0
25592,0.23,5218010.0
25593,0.23,5218010.0
25594,0.23,5218010.0
25595,0.23,5218010.0
25596,0.23,5218010.0
25597,0.23,5218010.0
25598,0.23,5218010.0
25599,0.23,5218010.0
25600,0.23,5218010.0
25601,0.23,5218010.0
25602,0.23,5218010.0
25603,0.23,5218010.0
25604,0.23,5218010.0
25605,0.23,5218010.0
25606,0.23,5218010.0
25607,0.23,5218010.0
25608,0.23,5218010.0
25609,0.23,5218010.0
25610,0.23,5218010.0
25611,0.23,5218010.0
25612,0.23,5218010.0
25613,0.23,5218010.0
25614,0.23,5218010.0
25615,0.23,5218010.0
25616,0.23,5218010.0
25617,0.23,5218010.0
25618,0.23,5218010.0
25619,0.23,5218010.0
25620,0.23,5218010.0
25621,0.23,5218010.0
25622,0.23,5218010.0
25623,0.23,5218010.0
25624,0.23,5218010.0
25625,0.23,5218010.0
25626,0.23,5218010.0
25627,0.23,5218010.0
25628,0.23,5218010.0
25629,0.23,5218010.0
25630,0.23,5218010.0
25631,0.23,5218010.0
25632,0.23,5218010.0
25633,0.23,5218010.0
25634,0.23,5218010.0
25635,0.23,5218010.0
25636,0.23,5218010.0
25637,0.23,5218010.0
25638,0.23,5218010.0
25639,0.23,5218010.0
25640,0.23,5218010.0
25641,0.23,5218010.0
25642,0.23,5218010.0
25643,0.23,5218010.0
25644,0.23,5218010.0
25645,0.23,5218010.0
25646,0.23,5218010.0
25647,0.23,5218010.0
25648,0.23,5218010.0
25649,0.23,5218010.0
25650,0.23,5218010.0
25651,0.23,5218010.0
25652,0.23,5218010.0
25653,0.23,5218010.0
25654,0.23,5218010.0
25655,0.23,5218010.0
25656,0.23,5218010.0
25657,0.23,5218010.0
25658,0.23,5218010.0
25659,0.23,5218010.0
25660,0.23,5218010.0
25661,0.23,5218010.0
25662,0.23,5218010.0
25663,0.23,5218010.0
25664,0.23,5218010.0
25665,0.23,5218010.0
25666,0.23,5218010.0
25667,0.23,5218010.0
25668,0.23,5218010.0
25669,0.23,5218010.0
25670,0.23,5218010.0
25671,0.23,5218010.0
25672,0.23,5218010.0
25673,0.23,5218010.0
25674,0.23,5218010.0
25675,0.23,5218010.0
25676,0.23,5218010.0
25677,0.23,5218010.0
25678,0.23,5218010.0
25679,0.23,5218010.0
25680,0.23,5218010.0
25681,0.23,5218010.0
25682,0.23,5218010.0
25683,0.23,5218010.0
25684,0.23,5218010.0
25685,0.23,5218010.0
25686,0.23,5218010.0
25687,0.23,5218010.0
25688,0.23,5218010.0
25689,0.23,5218010.0
25690,0.23,5218010.0
25691,0.23,5218010.0
25692,0.23,5218010.0
25693,0.23,5218010.0
25694,0.23,5218010.0
25695,0.23,5218010.0
25696,0.23,5218010.0
25697,0.23,5218010.0
25698,0.23,5218010.0
25699,0.23,5218010.0
25700,0.23,5218010.0
25701,0.23,5218010.0
25702,0.23,5218010.0
25703,0.23,5218010.0
